Loan-ID,Gender,Married,Dependents,Education,Self_Employed,ApplicationIncome,CoapplicationIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property Area,Loan Status
5672,Male,No,0,Not Graduate,No,2699,2785,96,360,1,Semiurban,Y
5673,Male,Yes,1,Not Graduate,No,5333,1131,186,360,1,Urban,Y
5674,Male,No,0,Not Graduate,No,3691,0,11,360,1,Rural,N
5675,Female,No,0,Not Graduate,Yes,17263,0,225,360,1,Semiurban,Y
5676,Male,Yes,0,Graduate,No,3597,2157,119,360,,Rural,Y
5677,Female,Yes,1,Graduate,No,3326,913,15,84,1,Semiurban,Y
5678,Male,Yes,0,Not Graduate,No,2600,1700,17,360,1,Rural,Y
5679,Male,Yes,0,Graduate,No,4625,2857,111,120,1,Urban,N
5680,Male,Yes,1,Graduate,Yes,2895,0,95,360,1,Semiurban,N
5681,Male,No,0,Graduate,No,6283,4416,29,360,,Rural,Y
5682,Female,No,0,Graduate,No,645,3683,113,480,1,Rural,Y
5683,Female,No,0,Graduate,No,3159,0,1,360,1,Semiurban,N
5684,Male,Yes,2,Graduate,No,4865,5624,28,360,1,Semiurban,Y
5685,Male,Yes,1,Not Graduate,No,4050,5302,138,360,1,Rural,N
5686,Male,Yes,0,Not Graduate,No,3814,1483,124,300,1,Semiurban,N
5687,Male,Yes,2,Graduate,No,3510,4416,243,360,1,Rural,N
5688,Male,Yes,0,Graduate,No,20833,6667,48,360,1,Urban,N
5789,Female,No,0,Graduate,No,3583,0,96,360,1,Urban,Y
5790,Male,Yes,0,Graduate,Yes,2479,3013,188,360,1,Urban,Y
5791,Female,No,1,Graduate,No,13262,0,4,360,1,Urban,N
5792,Male,No,0,Not Graduate,No,3598,1287,1,360,1,Rural,Y
5793,Male,Yes,1,Graduate,No,6065,2004,25,360,1,Semiurban,Y
5794,Male,Yes,2,Graduate,No,3283,2035,148,360,1,Urban,Y
5795,Male,Yes,0,Graduate,No,2130,6666,7,180,1,Semiurban,Y
5796,Male,No,0,Graduate,No,5815,3666,311,360,1,Rural,Y
5797,Male,Yes,3+,Graduate,No,3466,3428,15,360,1,Rural,N
5798,Female,Yes,2,Graduate,No,2031,1632,113,480,1,Semiurban,Y
5799,Male,Yes,1,Not Graduate,No,3074,1800,123,360,,Semiurban,Y
5700,Male,No,0,Graduate,No,4683,1915,185,360,1,Semiurban,Y
5701,Female,No,0,Not Graduate,No,3400,0,95,360,1,Rural,Y
5702,Male,Yes,2,Not Graduate,No,2192,1742,45,360,1,Semiurban,Y
5703,Male,No,0,Graduate,No,2500,0,55,360,1,Semiurban,Y
5704,Male,Yes,3+,Graduate,Yes,5677,1424,1,360,1,Rural,Y
5705,Male,Yes,2,Graduate,Yes,7948,7166,48,360,1,Rural,Y
5706,Male,No,0,Graduate,No,4680,2087,,360,1,Semiurban,Y
5707,Male,Yes,2,Graduate,Yes,17500,0,4,360,1,Rural,Y
5708,Male,Yes,0,Graduate,No,3775,0,11,360,1,Semiurban,Y
5709,Male,Yes,1,Not Graduate,No,5285,1430,161,360,,Semiurban,N
5710,Male,No,1,Not Graduate,No,2679,1302,94,360,1,Semiurban,Y
5711,Male,No,0,Not Graduate,No,6783,0,13,360,1,Semiurban,Y
5712,Male,Yes,0,Graduate,No,1025,5500,216,360,1,Rural,Y
5713,Male,Yes,3+,Graduate,No,4281,0,1,360,1,Urban,N
5714,Male,No,2,Graduate,No,3588,0,11,360,,Rural,Y
5715,Male,No,1,Graduate,No,11250,0,196,360,1,Semiurban,N
5716,Female,No,0,Not Graduate,Yes,18165,0,125,360,1,Urban,Y
5717,Male,No,0,Not Graduate,No,2550,2042,126,360,1,Rural,Y
5718,Male,Yes,0,Graduate,No,6133,3906,324,360,1,Urban,Y
5819,Male,No,2,Graduate,No,3617,0,17,360,1,Semiurban,Y
5820,Male,Yes,0,Not Graduate,No,2917,536,66,360,1,Rural,N
5821,Male,Yes,3+,Graduate,No,6417,0,157,180,1,Rural,Y
5822,Female,Yes,1,Graduate,No,4608,2845,14,180,1,Semiurban,N
5823,Female,No,0,Graduate,No,2138,0,99,360,,Semiurban,Y
5824,Female,No,1,Graduate,No,3652,0,95,360,1,Semiurban,Y
5825,Male,Yes,1,Not Graduate,No,2239,2524,128,360,1,Urban,Y
5826,Female,Yes,0,Not Graduate,No,3017,663,12,360,1,Semiurban,Y
5827,Male,Yes,0,Graduate,No,2768,1950,155,360,1,Rural,N
5828,Male,No,0,Not Graduate,No,3358,0,8,360,1,Semiurban,N
5829,Male,No,0,Graduate,No,2526,1783,145,360,1,Rural,N
5830,Female,No,0,Graduate,No,5000,0,13,360,,Semiurban,Y
5831,Male,Yes,0,Graduate,No,2785,2016,11,360,1,Rural,Y
5832,Male,Yes,2,Graduate,Yes,6633,0,,360,,Rural,Y
5833,Male,Yes,1,Not Graduate,No,2492,2375,,360,1,Rural,Y
5834,Male,Yes,1,Graduate,No,3333,3250,158,360,1,Urban,N
5835,Male,Yes,0,Not Graduate,No,2454,2333,181,360,,Urban,Y
5836,Male,Yes,0,Graduate,No,3593,4266,132,180,,Rural,N
5837,Male,Yes,1,Graduate,No,5468,1032,26,360,1,Semiurban,N
5838,Female,No,0,Graduate,No,2667,1625,84,360,1,Urban,Y
5839,Male,Yes,3+,Graduate,Yes,10139,0,26,360,1,Semiurban,Y
5840,Male,Yes,0,Graduate,No,3887,2669,162,360,1,Semiurban,Y
5841,Female,Yes,0,Graduate,No,4180,2306,182,360,1,Semiurban,Y
5842,Male,Yes,2,Not Graduate,No,3675,242,18,360,1,Semiurban,Y
5843,Female,Yes,1,Graduate,Yes,19484,0,6,360,1,Semiurban,N
5844,Male,Yes,0,Graduate,No,5923,2054,211,360,1,Rural,Y
5845,Male,No,0,Not Graduate,Yes,5800,0,132,360,1,Semiurban,Y
5846,Male,Yes,2,Graduate,No,8799,0,258,360,,Urban,Y
5847,Male,Yes,0,Not Graduate,No,4467,0,12,360,1,Rural,Y
5948,Male,No,0,Graduate,No,3333,0,7,360,1,Urban,N
5949,Male,Yes,3+,Graduate,No,3400,2500,123,360,,Rural,Y
5950,Female,No,0,Graduate,No,2378,0,9,360,1,Urban,Y
5951,Male,Yes,0,Graduate,No,3166,2064,14,360,,Urban,Y
5952,Male,Yes,1,Graduate,No,3417,1750,186,360,1,Urban,Y
5953,Male,Yes,1,Graduate,No,5116,1451,165,360,,Urban,Y
5954,Male,Yes,2,Graduate,No,16666,0,275,360,1,Urban,N
5955,Male,Yes,2,Not Graduate,No,6125,1625,187,480,1,Semiurban,Y
5956,Male,Yes,3+,Graduate,No,6406,0,15,360,1,Semiurban,Y
5957,Male,Yes,2,Graduate,No,3159,461,18,84,1,Urban,N
5958,Female,Yes,0,Graduate,No,3087,2210,136,360,,Semiurban,Y
5959,Male,No,0,Graduate,No,3229,2739,11,360,1,Urban,Y
5960,Male,Yes,1,Graduate,No,1782,2232,17,360,1,Rural,Y
5961,Male,No,0,Graduate,No,3182,2917,161,360,1,Urban,Y
5962,Male,Yes,2,Graduate,No,6540,0,25,360,1,Semiurban,Y
5963,Male,No,0,Graduate,No,1836,33837,9,360,1,Urban,Y
5964,Female,Yes,0,Graduate,No,3166,0,36,360,1,Semiurban,Y
5965,Male,Yes,1,Graduate,No,1880,0,61,360,1,Rural,Y
5966,Male,Yes,1,Graduate,No,2787,1917,146,360,,Rural,Y
5967,Male,Yes,1,Graduate,No,4283,3000,172,84,1,Rural,N
5968,Male,Yes,0,Graduate,No,2297,1522,14,360,1,Urban,Y
5969,Female,No,0,Not Graduate,No,2165,0,7,360,1,Semiurban,N
5970,Female,No,0,Graduate,No,4750,0,94,360,1,Semiurban,N
5971,Male,Yes,2,Graduate,Yes,2726,0,16,360,,Semiurban,Y
5972,Male,Yes,0,Graduate,No,3000,3416,56,180,1,Semiurban,Y
5973,Male,Yes,2,Graduate,Yes,6000,0,25,240,1,Semiurban,Y
5974,Female,No,3+,Graduate,Yes,9357,0,292,360,1,Semiurban,Y
5975,Male,Yes,0,Graduate,No,3859,3300,142,180,1,Rural,N
5976,Male,Yes,0,Graduate,Yes,16120,0,26,360,1,Urban,Y
5977,Male,No,0,Not Graduate,No,3833,0,11,360,1,Rural,Y
5978,Male,Yes,2,Not Graduate,Yes,6383,1000,187,360,1,Rural,Y
5979,Male,No,1,Graduate,No,2987,0,88,360,,Semiurban,Y
6080,Male,Yes,0,Graduate,Yes,9963,0,18,360,1,Rural,N
6081,Male,Yes,2,Graduate,No,5780,0,192,360,1,Urban,Y
6082,Female,No,3+,Graduate,No,416,41667,35,180,1,Urban,N
6083,Male,Yes,0,Not Graduate,No,2894,2792,155,360,1,Rural,Y
6084,Male,Yes,3+,Graduate,No,5703,0,128,360,1,Urban,Y
6085,Male,No,0,Graduate,No,3676,4301,172,360,1,Rural,Y
6086,Female,Yes,1,Graduate,No,12000,0,496,360,1,Semiurban,N
6087,Male,Yes,0,Not Graduate,No,2400,3800,,180,1,Urban,N
6088,Male,Yes,1,Graduate,No,3400,2500,173,360,1,Semiurban,Y
6089,Male,Yes,2,Not Graduate,No,3987,1411,157,360,1,Rural,N
6090,Male,Yes,0,Graduate,No,3232,1950,18,360,1,Rural,Y
6091,Female,No,0,Graduate,No,2900,0,71,360,1,Rural,Y
6092,Male,Yes,3+,Graduate,No,4106,0,4,180,1,Rural,Y
6093,Male,Yes,1,Graduate,No,8072,240,253,360,1,Urban,Y
6094,Male,Yes,2,Graduate,No,7583,0,187,360,1,Urban,N
6095,Female,No,0,Graduate,Yes,4583,0,133,360,,Semiurban,N
6096,Male,Yes,0,Graduate,No,5720,0,11,360,1,Urban,N
6097,Male,Yes,1,Graduate,No,3076,1500,126,360,1,Urban,Y
6098,Male,Yes,2,Graduate,No,5000,1800,28,360,1,Urban,N
6099,Male,Yes,2,Graduate,No,2340,2546,1,360,1,Urban,Y
6000,Male,No,0,Not Graduate,No,3276,0,78,360,1,Urban,Y
6001,Male,Yes,0,Not Graduate,Yes,2165,3422,152,360,1,Urban,Y
6002,Female,No,1,Not Graduate,No,2226,0,59,360,1,Semiurban,N
6003,Male,Yes,2,Not Graduate,No,3881,0,147,360,,Rural,Y
6004,Male,Yes,2,Graduate,No,13633,0,28,240,1,Urban,Y
6005,Male,No,0,Not Graduate,No,2400,2400,123,360,1,Semiurban,Y
6006,Male,No,0,Not Graduate,No,3091,0,9,360,1,Urban,Y
6007,Male,Yes,1,Graduate,No,2185,1516,162,360,1,Semiurban,N
6008,Male,No,3+,Graduate,No,4166,0,4,180,1,Urban,Y
6009,Male,Yes,2,Graduate,No,12173,0,166,360,,Semiurban,Y
6010,Female,No,0,Graduate,No,4666,0,124,360,1,Semiurban,Y
6111,Male,No,1,Graduate,No,5667,0,131,360,1,Urban,Y
6112,Male,Yes,2,Graduate,No,4583,2916,2,360,1,Urban,Y
6113,Male,Yes,3+,Graduate,No,3786,333,126,360,1,Semiurban,N
6114,Male,Yes,0,Graduate,No,9226,7916,3,360,1,Urban,Y
6115,Male,No,0,Graduate,No,1300,3470,1,180,1,Semiurban,Y
6116,Male,Yes,1,Not Graduate,No,1888,1620,48,360,1,Urban,N
6117,Female,No,3+,Not Graduate,No,2083,0,28,180,1,Urban,Y
6118,Female,No,0,Graduate,No,3909,0,11,360,1,Urban,Y
6119,Female,No,0,Not Graduate,No,3765,0,125,360,1,Urban,Y
6120,Male,Yes,0,Graduate,No,5400,4380,29,360,1,Urban,Y
6121,Male,No,0,Graduate,No,0,24000,148,360,,Rural,Y
6122,Male,Yes,2,Graduate,No,4363,1250,14,360,1,Urban,Y
6123,Male,Yes,0,Graduate,No,7500,3750,275,360,1,Urban,Y
6124,Male,Yes,0,Graduate,No,3772,833,57,360,1,Semiurban,Y
6125,Male,No,0,Graduate,No,2942,2382,125,180,1,Urban,N
6126,Female,No,0,Not Graduate,No,2478,0,75,360,1,Semiurban,Y
6127,Male,Yes,2,Graduate,No,6250,820,192,360,1,Urban,Y
6128,Male,No,0,Graduate,No,3268,1683,152,360,1,Semiurban,N
6129,Male,Yes,0,Graduate,No,2783,2708,158,360,1,Urban,N
6130,Male,Yes,0,Graduate,No,2740,1541,11,360,1,Urban,N
6131,Male,No,0,Graduate,No,3150,0,176,360,,Semiurban,Y
6132,Male,Yes,2,Graduate,No,7350,4029,185,180,1,Urban,Y
6133,Male,Yes,0,Graduate,Yes,2267,2792,9,360,1,Urban,N
6134,Male,No,0,Graduate,Yes,5833,0,116,360,1,Urban,Y
6135,Male,No,0,Graduate,No,3643,1963,138,360,1,Urban,Y
6136,Male,Yes,0,Graduate,No,5629,818,1,360,1,Urban,Y
6137,Female,No,0,Graduate,No,3644,0,11,360,1,Urban,N
6138,Male,Yes,0,Not Graduate,No,1750,2024,9,360,1,Semiurban,N
6139,Male,No,0,Graduate,No,6500,2600,2,360,1,Semiurban,N
6140,Female,No,0,Graduate,No,3666,0,84,360,1,Urban,Y
6241,Male,Yes,0,Graduate,No,4260,3900,185,,1,Urban,N
6242,Male,Yes,1,Not Graduate,No,4163,1475,162,360,1,Urban,Y
6242,Male,No,0,Not Graduate,No,2356,1902,18,360,1,Semiurban,N
6244,Male,No,0,Graduate,No,6792,3338,187,,1,Urban,Y
6245,Male,Yes,3+,Not Graduate,Yes,8000,250,187,360,1,Semiurban,N
6246,Male,Yes,1,Graduate,No,2419,1707,124,360,1,Urban,N
6247,Female,Yes,3+,Not Graduate,No,3500,833,12,360,1,Semiurban,Y
6248,Male,Yes,1,Graduate,No,3500,3077,16,360,1,Semiurban,Y
6249,Male,Yes,2,Graduate,No,4116,1000,3,180,1,Urban,Y
6250,Male,Yes,0,Not Graduate,Yes,5293,0,92,360,1,Urban,N
6251,Male,No,0,Graduate,No,2750,0,13,360,,Urban,Y
6252,Female,No,0,Not Graduate,No,4402,0,13,360,1,Rural,N
6253,Male,Yes,2,Graduate,No,3613,3539,134,180,1,Semiurban,Y
6254,Female,Yes,2,Graduate,No,2779,3664,176,360,,Semiurban,Y
6255,Male,Yes,3+,Graduate,No,4720,0,9,180,1,Semiurban,N
6256,Male,Yes,0,Not Graduate,No,2415,1721,11,360,1,Semiurban,Y
6257,Male,Yes,0,Graduate,Yes,7016,292,125,360,1,Urban,Y
6258,Female,No,2,Graduate,No,4968,0,189,360,1,Semiurban,Y
6259,Female,No,0,Graduate,No,2101,1500,18,360,,Rural,Y
6260,Male,Yes,3+,Not Graduate,No,4490,0,125,360,1,Urban,N
6261,Male,Yes,0,Graduate,No,2917,3583,138,360,1,Semiurban,Y
6262,Male,Yes,0,Not Graduate,No,4700,0,135,360,,Semiurban,Y
6263,Male,Yes,0,Graduate,No,3445,0,13,360,,Semiurban,Y
6264,Male,Yes,0,Graduate,No,7666,0,187,360,1,Semiurban,Y
6265,Male,Yes,0,Graduate,No,2458,5105,188,360,,Rural,Y
6266,Female,No,1,Graduate,No,3250,0,95,360,1,Semiurban,Y
6267,Male,No,0,Graduate,No,4463,0,65,360,1,Semiurban,N
6268,Male,Yes,1,Graduate,No,4083,1775,139,600,1,Urban,Y
6269,Male,Yes,0,Graduate,Yes,3900,2094,232,360,1,Rural,Y
6270,Male,Yes,0,Not Graduate,No,4750,3583,144,360,1,Semiurban,Y
6271,Male,No,0,Graduate,No,3583,3435,155,360,1,Urban,Y
6372,Male,Yes,0,Graduate,No,3189,2367,186,360,1,Urban,Y
6273,Male,No,0,Graduate,Yes,6356,0,5,360,1,Rural,Y
62744,Male,Yes,1,Graduate,No,3413,4053,,360,1,Semiurban,Y
6275,Female,Yes,0,Graduate,No,7950,0,185,360,1,Urban,Y
6276,Male,Yes,3+,Graduate,No,3829,1103,163,360,,Urban,N
6277,Male,Yes,3+,Graduate,No,72529,0,36,360,1,Urban,N
6278,Male,Yes,2,Not Graduate,No,4136,0,149,480,,Rural,N
6279,Male,Yes,0,Graduate,No,8449,0,257,360,1,Rural,N
6280,Male,Yes,0,Graduate,No,4456,0,131,180,,Semiurban,Y
6281,Male,Yes,2,Graduate,No,4635,8000,12,180,1,Rural,N
6282,Male,Yes,0,Graduate,No,3571,1917,135,360,1,Urban,Y
6283,Male,No,0,Graduate,No,3066,0,95,360,1,Semiurban,Y
6284,Male,No,2,Not Graduate,No,3235,2015,77,360,1,Semiurban,Y
6285,Female,No,0,Graduate,No,5058,0,2,360,1,Rural,Y
6286,Male,Yes,0,Graduate,Yes,3188,2286,13,360,1,Rural,N
6287,Male,Yes,3+,Graduate,No,13518,0,39,360,1,Rural,Y
6288,Male,Yes,1,Graduate,No,4364,2500,185,360,1,Semiurban,N
6289,Male,Yes,2,Not Graduate,No,4766,1646,1,360,1,Semiurban,Y
6290,Male,Yes,1,Graduate,No,4609,2333,123,360,,Semiurban,Y
6291,Female,Yes,3+,Graduate,No,6260,0,11,360,1,Semiurban,Y
6292,Male,Yes,1,Graduate,No,3333,4200,256,360,1,Urban,Y
6293,Male,Yes,0,Graduate,No,3500,3250,14,360,1,Semiurban,N
6294,Male,Yes,3+,Graduate,No,9719,0,61,360,1,Urban,Y
6295,Male,Yes,3+,Graduate,No,6835,0,188,360,1,Semiurban,N
6296,Male,No,0,Graduate,No,4452,0,131,360,1,Rural,Y
6297,Female,Yes,0,Graduate,No,2262,0,,480,,Semiurban,Y
6298,Male,Yes,1,Graduate,No,3901,0,116,360,1,Urban,N
6299,Male,Yes,2,Not Graduate,No,2687,0,5,180,1,Rural,Y
6200,Male,No,0,Graduate,No,2243,2233,17,360,1,Semiurban,N
6201,Female,Yes,0,Graduate,No,3417,1287,2,360,1,Semiurban,Y
6202,Female,No,0,Graduate,No,1596,1760,119,360,,Urban,Y
6303,Male,Yes,3+,Graduate,No,4513,0,12,360,1,Rural,Y
6304,Male,Yes,0,Graduate,No,4500,0,14,360,1,Semiurban,Y
6305,Male,Yes,0,Not Graduate,No,4523,1350,165,360,1,Urban,Y
6306,Female,No,0,Graduate,Yes,4742,0,18,360,1,Semiurban,N
6307,Male,Yes,1,Graduate,No,4082,0,93,360,1,Semiurban,Y
6308,Female,No,0,Graduate,No,3417,0,12,360,1,Urban,N
6309,Female,Yes,2,Graduate,No,2922,3396,122,360,1,Semiurban,Y
6310,Male,Yes,0,Graduate,No,4167,4754,16,360,1,Rural,Y
6311,Male,No,3+,Graduate,No,4243,4123,157,360,1,Semiurban,Y
6312,Female,No,0,Not Graduate,No,0,1760,18,360,1,Semiurban,Y
6313,Male,Yes,1,Graduate,No,1516,2900,8,,,Rural,Y
6314,Female,No,0,Graduate,No,1762,2666,14,360,,Urban,Y
6315,Male,Yes,2,Graduate,No,724,3510,213,360,,Rural,N
6316,Male,No,0,Graduate,No,3125,0,65,360,1,Urban,N
6317,Male,Yes,0,Graduate,No,2333,3803,146,360,1,Rural,Y
6318,Male,Yes,3+,Graduate,No,3350,1560,135,360,1,Urban,N
6319,Male,No,0,Graduate,No,2500,6414,187,360,,Rural,Y
6320,Female,No,0,Graduate,No,12500,0,3,360,,Urban,Y
6321,Male,No,0,Graduate,No,4667,0,12,360,1,Semiurban,Y
6322,Male,No,0,Graduate,No,6500,0,71,360,,Urban,Y
6323,Male,Yes,2,Graduate,No,7500,0,225,360,1,Urban,N
6324,Male,No,0,Graduate,No,3073,0,7,180,1,Urban,Y
6325,Male,Yes,1,Not Graduate,No,3321,2088,7,,1,Semiurban,Y
6326,Male,Yes,0,Graduate,No,3333,1270,124,360,1,Urban,Y
6327,Male,No,0,Graduate,No,3391,0,132,360,1,Rural,Y
6328,Male,Yes,1,Graduate,Yes,3343,1517,15,360,1,Rural,N
6329,Female,No,1,Graduate,No,3620,0,9,360,1,Urban,Y
6330,Male,No,0,Graduate,No,4000,0,83,84,1,Urban,Y
6331,Male,Yes,0,Graduate,No,4258,0,125,360,1,Urban,Y
6332,Male,Yes,2,Graduate,No,4500,0,147,360,1,Rural,N
6333,Male,Yes,1,Graduate,No,2014,2925,12,360,1,Rural,Y
6434,Female,No,1,Graduate,No,3333,1250,11,360,1,Semiurban,Y
6435,Female,No,3+,Graduate,No,4083,0,13,360,1,Semiurban,Y
6436,Male,No,0,Graduate,No,4727,0,15,360,,Rural,N
6437,Male,Yes,3+,Graduate,No,3089,2999,1,240,1,Rural,Y
6438,Male,Yes,3+,Not Graduate,No,6794,528,139,360,,Urban,Y
6439,Male,Yes,0,Graduate,Yes,32000,0,55,360,1,Semiurban,N
6440,Male,Yes,2,Graduate,Yes,10890,0,26,120,1,Rural,Y
6441,Female,No,0,Graduate,No,12941,0,15,300,1,Urban,Y
6442,Male,No,0,Not Graduate,No,3276,0,9,360,1,Semiurban,N
6443,Male,No,0,Not Graduate,Yes,8703,0,199,360,,Rural,N
6444,Male,Yes,1,Graduate,No,4742,717,139,360,1,Semiurban,Y
6445,Male,No,0,Graduate,No,5900,0,15,360,1,Urban,Y
6446,Male,No,0,Graduate,No,3071,4309,18,360,1,Urban,N
6447,Male,Yes,0,Graduate,No,2783,1456,113,360,1,Urban,N
6448,Male,No,0,Graduate,No,5000,0,148,360,1,Rural,N
6449,Male,Yes,1,Not Graduate,No,2463,2360,117,360,,Urban,Y
6450,Male,Yes,2,Graduate,No,4855,0,72,360,1,Rural,Y
6451,Male,No,0,Not Graduate,Yes,1599,2474,125,300,1,Semiurban,Y
6453,Male,Yes,2,Graduate,Yes,4246,4246,214,360,1,Urban,Y
6454,Male,Yes,0,Graduate,No,4333,2291,133,350,1,Rural,N
6455,Male,No,1,Graduate,No,5823,2529,187,360,1,Semiurban,Y
6456,Male,Yes,0,Not Graduate,No,7895,0,143,360,1,Rural,Y
6457,Male,No,0,Graduate,No,4150,4256,29,360,1,Rural,Y
6458,Male,No,0,Graduate,No,2964,0,84,360,,Semiurban,Y
6459,Male,No,0,Graduate,No,5583,0,116,360,1,Urban,Y
6460,Female,No,0,Graduate,No,2708,0,65,360,1,Rural,Y
6461,Male,No,1,Graduate,No,3180,2370,8,240,1,Rural,Y
6462,Male,No,0,Not Graduate,No,2268,0,17,360,,Semiurban,N
6463,Male,No,2,Not Graduate,No,1141,2017,12,360,,Urban,N
6464,Male,Yes,0,Graduate,No,3042,3167,135,360,1,Urban,Y
6565,Female,Yes,3+,Graduate,No,1750,2935,94,360,,Semiurban,Y
6566,Female,Yes,1,Graduate,No,3564,0,79,360,1,Rural,Y
6567,Female,No,0,Graduate,No,3958,0,11,360,1,Rural,Y
6568,Male,Yes,2,Not Graduate,No,4483,0,13,360,1,Rural,N
6569,Male,Yes,0,Graduate,No,5225,0,143,360,1,Rural,Y
6570,Male,No,0,Graduate,No,3017,2845,159,180,,Urban,Y
6571,Male,Yes,0,Not Graduate,No,2431,1820,11,360,,Rural,N
6572,Male,Yes,2,Graduate,No,4912,4614,16,360,1,Rural,Y
6573,Male,Yes,2,Not Graduate,No,2500,3333,131,360,1,Urban,Y
6574,Female,No,0,Graduate,No,2918,0,65,360,1,Rural,Y
6575,Male,Yes,2,Graduate,No,5128,0,143,360,1,Rural,Y
6576,Male,Yes,3+,Graduate,No,15312,0,187,360,1,Urban,N
6577,Male,Yes,2,Graduate,No,3958,2632,16,360,1,Semiurban,Y
6578,Male,Yes,0,Graduate,No,4334,2945,165,360,1,Semiurban,N
6579,Male,Yes,2,Graduate,No,4358,0,11,360,1,Urban,Y
6580,Female,Yes,1,Graduate,No,4000,3917,173,360,1,Rural,N
6581,Male,Yes,3+,Graduate,No,10166,750,15,,1,Urban,Y
6582,Male,Yes,0,Not Graduate,No,4483,0,135,360,1,Semiurban,Y
6583,Male,Yes,2,Not Graduate,No,4521,1184,15,360,1,Semiurban,N
6584,Male,Yes,2,Graduate,No,9167,0,235,360,1,Semiurban,N
6585,Male,Yes,0,Not Graduate,No,13083,0,,360,1,Rural,Y
6586,Male,Yes,2,Graduate,No,7874,3967,336,360,1,Rural,Y
6587,Female,Yes,1,Graduate,No,4333,0,132,84,1,Rural,Y
6588,Male,No,0,Graduate,No,4083,0,96,360,1,Urban,Y
6589,Male,Yes,2,Not Graduate,No,3785,2912,18,360,,Rural,Y
6590,Male,Yes,3+,Not Graduate,No,2654,1998,128,360,,Rural,Y
6591,Male,Yes,1,Graduate,No,10000,2690,412,360,1,Semiurban,Y
6592,Male,No,0,Graduate,Yes,5833,0,116,360,1,Urban,Y
6593,Male,Yes,1,Graduate,No,4796,0,114,360,,Semiurban,Y
6594,Male,Yes,0,Not Graduate,No,2000,1600,115,360,1,Rural,N
6695,Male,Yes,2,Graduate,No,2540,700,14,360,,Urban,Y
6696,Male,Yes,0,Graduate,Yes,1900,1442,88,360,1,Rural,Y
6697,Male,Yes,0,Graduate,Yes,8706,0,18,480,1,Rural,N
6698,Male,Yes,3+,Not Graduate,No,2855,542,9,360,1,Urban,N
6699,Male,Yes,1,Graduate,No,3016,1300,1,360,1,Urban,N
6600,Female,Yes,0,Graduate,No,3159,2374,18,360,1,Semiurban,Y
6601,Female,No,0,Graduate,No,1937,1152,78,360,1,Semiurban,N
6602,Male,Yes,0,Graduate,No,2613,2417,123,360,1,Semiurban,Y
6603,Male,Yes,1,Graduate,No,4960,2600,187,360,1,Semiurban,N
6604,Male,Yes,1,Graduate,No,3074,1083,146,360,1,Semiurban,N
6605,Female,No,0,Graduate,No,4213,0,8,360,1,Urban,Y
6606,Female,No,1,Not Graduate,No,2038,4027,1,360,1,Rural,N
6607,Female,No,0,Graduate,No,2362,0,55,360,1,Urban,Y
6608,Male,No,0,Graduate,No,5333,2400,2,360,,Rural,Y
6609,Male,Yes,3+,Graduate,Yes,5384,0,15,360,1,Semiurban,Y
6610,Male,No,0,Graduate,No,5708,0,15,360,1,Rural,Y
6611,Male,Yes,0,Not Graduate,No,3754,3719,118,,1,Rural,N
6612,Male,Yes,0,Not Graduate,No,2914,2130,15,300,1,Urban,Y
6613,Male,Yes,0,Not Graduate,No,2747,2458,118,360,1,Semiurban,N
6614,Male,Yes,0,Graduate,No,7830,2183,212,360,1,Rural,N
6615,Male,Yes,1,Graduate,Yes,3507,3148,212,360,1,Rural,N
6616,Male,Yes,1,Graduate,No,3747,2139,125,360,1,Urban,Y
6617,Male,Yes,0,Graduate,No,2166,2166,18,360,1,Urban,Y
6618,Male,Yes,0,Not Graduate,No,3500,2168,149,360,1,Rural,Y
6619,Male,Yes,2,Not Graduate,No,2896,0,8,480,1,Urban,N
6620,Female,No,1,Graduate,No,5062,0,152,300,1,Rural,Y
6621,Female,No,2,Graduate,Yes,5184,0,187,360,,Semiurban,N
6622,Female,No,0,Graduate,No,2545,0,74,360,1,Urban,Y
6623,Male,Yes,0,Graduate,No,2553,1768,12,360,1,Urban,Y
6624,Male,Yes,1,Graduate,No,3436,3809,1,360,1,Rural,Y
6625,Male,No,0,Graduate,No,2412,2755,13,360,1,Rural,Y
6626,Male,Yes,3+,Not Graduate,No,5180,0,125,360,,Urban,N
6627,Male,No,0,Graduate,No,14911,14507,13,360,1,Semiurban,N
6628,Female,No,0,Graduate,Yes,2860,2988,138,360,1,Urban,Y
6729,Male,Yes,0,Graduate,No,1173,1594,28,180,1,Rural,Y
6730,Female,No,1,Graduate,No,7600,0,92,360,1,Semiurban,N
6731,Female,Yes,0,Graduate,No,2157,1788,14,360,1,Urban,Y
6732,Male,No,0,Graduate,No,2231,2774,176,360,,Urban,Y
6733,Female,No,0,Graduate,No,2274,5211,117,360,,Semiurban,Y
6734,Male,Yes,2,Not Graduate,No,6166,13983,12,360,1,Rural,Y
6735,Male,Yes,2,Not Graduate,No,2513,1110,17,360,1,Semiurban,N
6736,Male,No,0,Graduate,No,4333,0,66,480,1,Urban,Y
6737,Male,No,0,Not Graduate,No,3844,0,15,360,1,Urban,Y
6738,Male,Yes,0,Graduate,No,3887,1517,15,360,,Semiurban,Y
6739,Male,Yes,0,Graduate,No,3510,828,15,360,1,Semiurban,Y
6740,Male,Yes,0,Graduate,No,2539,1704,125,360,,Rural,Y
